#1

# WLTC class 3 test cycle >34 W/kg =34 k/tonne
 double Cycle(1801,3)
#
#vehicles with a ratio of rated power in W / kerb mass in kg  > 34ù
#
#  where:
#    column 1 - time [s]
#    column 2 - desired speed [km/h]
#    column 3 - phase (1: low; 2: medium (middle), 3: 4; 4: Extra 4
445	0.0 	1
446	0.0 	1
447	0.0 	1
448	0.0 	1
449	0.0 	1
450	0.0 	1
451	0.0 	1
452	0.0 	1
453	0.0 	1
454	0.0 	1
455	0.0 	1
456	0.0 	1
457	0.0 	1
458	0.0 	1
459	0.0 	1
460	0.0 	1
461	0.0 	1
462	0.0 	1
463	0.0 	1
464	0.0 	1
465	0.0 	1
466	0.0 	1
467	0.0 	1
468	0.0 	1
469	0.0 	1
470	0.0 	1
471	0.0 	1
472	0.0 	1
473	0.0 	1
474	0.0 	1
475	0.0 	1
476	0.0 	1
477	0.0 	1
478	0.0 	1
479	0.0 	1
480	0.0 	1
481	0.0 	1
482	0.0 	1
483	0.0 	1
484	0.0 	1
485	0.0 	1
486	0.0 	1
487	0.0 	1
488	0.0 	1
489	0.0 	1
490	0.0 	1
491	0.0 	1
492	0.0 	1
493	0.0 	1
494	0.0 	1
495	0.0 	1
496	0.0 	1
497	0.0 	1
498	0.0 	1
499	0.0 	1
500	0.0 	1
501	0.0 	1
502	0.0 	1
503	0.0 	1
504	0.0 	1
505	0.0 	1
506	0.0 	1
507	0.0 	1
508	0.0 	1
509	0.0 	1
510	0.0 	1
511	0.0 	1
512	0.5 	1
513	2.5 	1
514	6.6 	1
515	11.8 	1
516	16.8 	1
517	20.5 	1
518	21.9 	1
519	21.9 	1
520	21.3 	1
521	20.3 	1
522	19.2 	1
523	17.8 	1
524	15.5 	1
525	11.9 	1
526	7.6 	1
527	4.0 	1
528	2.0 	1
529	1.0 	1
530	0.0 	1
531	0.0 	1
532	0.0 	1
533	0.2 	1
534	1.2 	1
535	3.2 	1
536	5.2 	1
537	8.2 	1
538	13.0 	1
539	18.8 	1
540	23.1 	1
541	24.5 	1
542	24.5 	1
543	24.3 	1
544	23.6 	1
545	22.3 	1
546	20.1 	1
547	18.5 	1
548	17.2 	1
549	16.3 	1
550	15.4 	1
551	14.7 	1
552	14.3 	1
553	13.7 	1
554	13.3 	1
555	13.1 	1
556	13.1 	1
557	13.3 	1
558	13.8 	1
559	14.5 	1
560	16.5 	1
561	17.0 	1
562	17.0 	1
563	17.0 	1
564	15.4 	1
565	10.1 	1
566	4.8 	1
567	0.0 	1
568	0.0 	1
569	0.0 	1
570	0.0 	1
571	0.0 	1
572	0.0 	1
573	0.0 	1
574	0.0 	1
575	0.0 	1
576	0.0 	1
577	0.0 	1
578	0.0 	1
579	0.0 	1
580	0.0 	1
581	0.0 	1
582	0.0 	1
583	0.0 	1
584	0.0 	1
585	0.0 	1
586	0.0 	1
587	0.0 	1
588	0.0 	1
589	0.0 	1
590	0.0 	2
591	0.0 	2
592	0.0 	2
593	0.0 	2
594	0.0 	2
595	0.0 	2
596	0.0 	2
597	0.0 	2
598	0.0 	2
599	0.0 	2
600	0.0 	2
601	1.0 	2
602	2.1 	2
603	4.8 	2
604	9.1 	2
605	14.2 	2
606	19.8 	2
607	25.5 	2
608	30.5 	2
609	34.8 	2
610	38.8 	2
611	42.9 	2
612	46.4 	2
613	48.3 	2
614	48.7 	2
615	48.5 	2
616	48.4 	2
617	48.2 	2
618	47.8 	2
619	47.0 	2
620	45.9 	2
621	44.9 	2
622	44.4 	2
623	44.3 	2
624	44.5 	2
625	45.1 	2
626	45.7 	2
627	46.0 	2
628	46.0 	2
629	46.0 	2
630	46.1 	2
631	46.7 	2
632	47.7 	2
633	48.9 	2
634	50.3 	2
635	51.6 	2
636	52.6 	2
637	53.0 	2
638	53.0 	2
639	52.9 	2
640	52.7 	2
641	52.6 	2
642	53.1 	2
643	54.3 	2
644	55.2 	2
645	55.5 	2
646	55.9 	2
647	56.3 	2
648	56.7 	2
649	56.9 	2
650	56.8 	2
651	56.0 	2
652	54.2 	2
653	52.1 	2
654	50.1 	2
655	47.2 	2
656	43.2 	2
657	39.2 	2
658	36.5 	2
659	34.3 	2
660	31.0 	2
661	26.0 	2
662	20.7 	2
663	15.4 	2
664	13.1 	2
665	12.0 	2
666	12.5 	2
667	14.0 	2
668	19.0 	2
669	23.2 	2
670	28.0 	2
671	32.0 	2
672	34.0 	2
673	36.0 	2
674	38.0 	2
675	40.0 	2
676	40.3 	2
677	40.5 	2
678	39.0 	2
679	35.7 	2
680	31.8 	2
681	27.1 	2
682	22.8 	2
683	21.1 	2
684	18.9 	2
685	18.9 	2
686	21.3 	2
687	23.9 	2
688	25.9 	2
689	28.4 	2
690	30.3 	2
691	30.9 	2
692	31.1 	2
693	31.8 	2
694	32.7 	2
695	33.2 	2
696	32.4 	2
697	28.3 	2
698	25.8 	2
699	23.1 	2
700	21.8 	2
701	21.2 	2
702	21.0 	2
703	21.0 	2
704	20.9 	2
705	19.9 	2
706	17.9 	2
707	15.1 	2
708	12.8 	2
709	12.0 	2
710	13.2 	2
711	17.1 	2
712	21.1 	2
713	21.8 	2
714	21.2 	2
715	18.5 	2
716	13.9 	2
717	12.0 	2
718	12.0 	2
719	13.0 	2
720	16.0 	2
721	18.5 	2
722	20.6 	2
723	22.5 	2
724	24.0 	2
725	26.6 	2
726	29.9 	2
727	34.8 	2
728	37.8 	2
729	40.2 	2
730	41.6 	2
731	41.9 	2
732	42.0 	2
733	42.2 	2
734	42.4 	2
735	42.7 	2
736	43.1 	2
737	43.7 	2
738	44.0 	2
739	44.1 	2
740	45.3 	2
741	46.4 	2
742	47.2 	2
743	47.3 	2
744	47.4 	2
745	47.4 	2
746	47.5 	2
747	47.9 	2
748	48.6 	2
749	49.4 	2
750	49.8 	2
751	49.8 	2
752	49.7 	2
753	49.3 	2
754	48.5 	2
755	47.6 	2
756	46.3 	2
757	43.7 	2
758	39.3 	2
759	34.1 	2
760	29.0 	2
761	23.7 	2
762	18.4 	2
763	14.3 	2
764	12.0 	2
765	12.8 	2
766	16.0 	2
767	19.1 	2
768	22.4 	2
769	25.6 	2
770	30.1 	2
771	35.3 	2
772	39.9 	2
773	44.5 	2
774	47.5 	2
775	50.9 	2
776	54.1 	2
